measurement_id,record_id,property,value_canonical,unit_canonical,source_file,source_sheet,source_row,material_family,form_factor,comparison_scope,source_citation_class,evidence_tier,comparison_note
meas_1f30c2c79f69,rec_fac8a4a9f519,g_d_ratio,41.5702479338842,ratio,20210409_Metaanalysis_database.xlsx,Main,1040,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_df8c7dccc109,rec_ee30b689e167,density,2090.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,1041,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_4508b5452dbf,rec_ee30b689e167,specific_volume,0.00047846889952153117,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,1041,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_94294aaf1ffb,rec_ee30b689e167,diameter,1.4499999999999997e-09,m,20210409_Metaanalysis_database.xlsx,Main,1041,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0460893201b9,rec_ee30b689e167,specific_strength,46094258.373205744,N m/kg,20210409_Metaanalysis_database.xlsx,Main,1041,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_5061b5a8ff60,rec_ee30b689e167,tensile_strength,96337000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1041,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_3a8801952744,rec_ee30b689e167,initial_modulus,981400000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1041,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0d674cd213d6,rec_1a4a48c4d6f1,density,1100.0,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,1042,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_83ad1ea2a934,rec_1a4a48c4d6f1,specific_volume,0.0009090909090909091,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,1042,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_668861c02529,rec_1a4a48c4d6f1,diameter,1.36e-09,m,20210409_Metaanalysis_database.xlsx,Main,1042,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_b7d2f60ef775,rec_1a4a48c4d6f1,specific_strength,48931818.18181818,N m/kg,20210409_Metaanalysis_database.xlsx,Main,1042,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_115939dfedba,rec_1a4a48c4d6f1,tensile_strength,53825000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1042,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_3045455fff24,rec_1a4a48c4d6f1,initial_modulus,230000000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1042,CNT_or_CNT_hybrid,individual_nanotube_or_bundle,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_6f3eabed5cd6,rec_6efb03d47ceb,electrical_conductivity,42921.146953405085,S/m,20210409_Metaanalysis_database.xlsx,Main,1043,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_842203caa0dc,rec_6efb03d47ceb,g_d_ratio,2.1,ratio,20210409_Metaanalysis_database.xlsx,Main,1043,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_1c3cb26680e7,rec_0f3d9fb3d389,electrical_conductivity,64729.729729730025,S/m,20210409_Metaanalysis_database.xlsx,Main,1044,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_196c42e8fcfe,rec_0f3d9fb3d389,g_d_ratio,2.1,ratio,20210409_Metaanalysis_database.xlsx,Main,1044,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_042433ba0896,rec_144155666632,electrical_conductivity,88376.38376383767,S/m,20210409_Metaanalysis_database.xlsx,Main,1045,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_8255543e74d2,rec_144155666632,g_d_ratio,2.1,ratio,20210409_Metaanalysis_database.xlsx,Main,1045,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_4a4c0243bd6f,rec_2684a1f103a2,electrical_conductivity,92829.4573643412,S/m,20210409_Metaanalysis_database.xlsx,Main,1046,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_cf196ad93900,rec_2684a1f103a2,g_d_ratio,2.1,ratio,20210409_Metaanalysis_database.xlsx,Main,1046,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_2fea480c0d19,rec_42ca320cf4b0,electrical_conductivity,20530.5407434501,S/m,20210409_Metaanalysis_database.xlsx,Main,1047,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_80dcbd786bb1,rec_42ca320cf4b0,g_d_ratio,2.1,ratio,20210409_Metaanalysis_database.xlsx,Main,1047,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_86abf4d932b0,rec_8e1cc6952a88,electrical_conductivity,45930.232558139694,S/m,20210409_Metaanalysis_database.xlsx,Main,1048,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f3dd40fbbfc4,rec_8e1cc6952a88,g_d_ratio,1.9,ratio,20210409_Metaanalysis_database.xlsx,Main,1048,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_6d203002be31,rec_029afbb51d64,electrical_conductivity,38127.413127413165,S/m,20210409_Metaanalysis_database.xlsx,Main,1049,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_54d2466f4bc0,rec_029afbb51d64,g_d_ratio,2.2,ratio,20210409_Metaanalysis_database.xlsx,Main,1049,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_0d62a94b8820,rec_785d2f6bb760,electrical_conductivity,71128.66686216858,S/m,20210409_Metaanalysis_database.xlsx,Main,1050,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_1f41fc522eeb,rec_785d2f6bb760,g_d_ratio,1.75,ratio,20210409_Metaanalysis_database.xlsx,Main,1050,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_09c575b8ec33,rec_b1eda1737719,electrical_conductivity,69556.26355064791,S/m,20210409_Metaanalysis_database.xlsx,Main,1051,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_76483841dd4e,rec_b1eda1737719,g_d_ratio,1.78,ratio,20210409_Metaanalysis_database.xlsx,Main,1051,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_eafc4b7254bf,rec_d29dd43987bc,electrical_conductivity,62818.830721592305,S/m,20210409_Metaanalysis_database.xlsx,Main,1052,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_8324a2b3e897,rec_d29dd43987bc,g_d_ratio,1.0,ratio,20210409_Metaanalysis_database.xlsx,Main,1052,CNT_or_CNT_hybrid,forest_array,normalized_candidate,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_1109624092b3,rec_3bf884d1b269,electrical_conductivity,270000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,1053,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_579918c107e3,rec_6da91cfa1be8,electrical_conductivity,6000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,1054,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_799275a4d051,rec_38f1631169a8,density,1527.7777777777778,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_96b59e19ecd9,rec_38f1631169a8,specific_volume,0.0006545454545454545,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_d440d2e4a5fd,rec_38f1631169a8,diameter,1.45e-05,m,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_96b6bf2abdfc,rec_38f1631169a8,specific_strength,720000.0,N m/kg,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_aa2a732e9cd1,rec_38f1631169a8,tensile_strength,1100000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c47116e71701,rec_38f1631169a8,initial_modulus,25140000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_443d79ddc89e,rec_38f1631169a8,electrical_conductivity,46200.0,S/m,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_61875b9ef9a5,rec_38f1631169a8,specific_electrical_conductivity,30.24,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_7ea2843380d5,rec_38f1631169a8,g_d_ratio,0.9433962264150942,ratio,20210409_Metaanalysis_database.xlsx,Main,1055,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_2cb585292b89,rec_13ceb9eb2344,tensile_strength,1660000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1056,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_5d11f9dfaec2,rec_13ceb9eb2344,initial_modulus,38550000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1056,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_ff9a92c080ce,rec_13ceb9eb2344,g_d_ratio,1.1904761904761905,ratio,20210409_Metaanalysis_database.xlsx,Main,1056,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_88fb3c8c017c,rec_683bccfbde20,diameter,1.2e-05,m,20210409_Metaanalysis_database.xlsx,Main,1057,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_ed5cff4cd1f7,rec_683bccfbde20,tensile_strength,2594000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1057,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c5d0bb6e882c,rec_683bccfbde20,initial_modulus,72070000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1057,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_e1d200c77602,rec_683bccfbde20,g_d_ratio,1.1904761904761905,ratio,20210409_Metaanalysis_database.xlsx,Main,1057,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_b9246812e94e,rec_479bf72bed51,density,1482.3809523809523,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_bb294ee806c7,rec_479bf72bed51,specific_volume,0.000674590427240604,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_de18290c298a,rec_479bf72bed51,diameter,9.999999999999999e-06,m,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_2a48cb66dea7,rec_479bf72bed51,specific_strength,2100000.0,N m/kg,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_ffe21d9d4f71,rec_479bf72bed51,tensile_strength,3113000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_7804d25304d4,rec_479bf72bed51,initial_modulus,145810000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_c2a086684a06,rec_479bf72bed51,g_d_ratio,1.1904761904761905,ratio,20210409_Metaanalysis_database.xlsx,Main,1058,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f3ed2a92ea95,rec_1bdba15e5578,density,1433.9622641509434,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_adb8f3772c5d,rec_1bdba15e5578,specific_volume,0.0006973684210526316,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_5e2445cd6dbc,rec_1bdba15e5578,specific_strength,2301315.7894736845,N m/kg,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_8aef533cb01d,rec_1bdba15e5578,tensile_strength,3300000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_ecf4fec57c38,rec_1bdba15e5578,initial_modulus,122350000000.0,Pa,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_f29a8a4c43a9,rec_1bdba15e5578,electrical_conductivity,152000.0,S/m,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_b0f6fcec64a1,rec_1bdba15e5578,specific_electrical_conductivity,106.0,S m^2/kg,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_7b22ced6c32a,rec_1bdba15e5578,g_d_ratio,1.3513513513513513,ratio,20210409_Metaanalysis_database.xlsx,Main,1059,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_dd0d78fd1c60,rec_b849d740dd3d,density,194.43155452436102,kg/m^3,20210409_Metaanalysis_database.xlsx,Main,1060,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_bfa536bea40d,rec_b849d740dd3d,specific_volume,0.005143198090692149,m^3/kg,20210409_Metaanalysis_database.xlsx,Main,1060,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_2d2bab1f8381,rec_b849d740dd3d,specific_strength,145296.05449154263,N m/kg,20210409_Metaanalysis_database.xlsx,Main,1060,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
meas_84623c8c6dfd,rec_b849d740dd3d,tensile_strength,28250137.741046898,Pa,20210409_Metaanalysis_database.xlsx,Main,1060,CNT_or_CNT_hybrid,fiber_yarn,strict_candidate_missing_conditions,peer_reviewed_meta_analysis_record,secondary_meta_analysis_with_original_doi,Peer-reviewed meta-analysis workbook row with original DOI resolved by Crossref/OpenAlex; not re-extracted from the primary paper in this pipeline.
